iteration,algorithm,data_type,data_size_bytes,enc_time_us,dec_time_us,enc_throughput_mbs,dec_throughput_mbs,ciphertext_size_bytes,overhead_bytes,overhead_pct,memory_mb
25,AES-GCM,audio_small,733645,122404.375,123532.583,5.7159590403518115,5.66375588422581,733661,16,0.002180891303014401,1.3993473052978516
26,AES-GCM,audio_small,733645,123635.583,121878.167,5.6590374460390045,5.740637647265103,733661,16,0.002180891303014401,1.3993473052978516
27,AES-GCM,audio_small,733645,119403.792,123351.666,5.859599449403277,5.672062782353206,733661,16,0.002180891303014401,1.3993473052978516
28,AES-GCM,audio_small,733645,127370.95800000001,123123.041,5.493076324823303,5.682595135543016,733661,16,0.002180891303014401,1.3993473052978516
29,AES-GCM,audio_small,733645,121596.625,123764.958,5.753929386279128,5.653121894646975,733661,16,0.002180891303014401,1.3993473052978516
30,AES-GCM,audio_small,733645,121811.542,127624.708,5.7437774973726485,5.482154708317634,733661,16,0.002180891303014401,1.3993473052978516
1,AES-GCM-SIV,audio_medium,3478581,516569.54099999997,522150.41699999996,6.4220460053001265,6.353405549877728,3478597,16,0.00045995766664625603,6.634897232055664
2,AES-GCM-SIV,audio_medium,3478581,539234.125,524549.917,6.152120578865015,6.3243425453421045,3478597,16,0.00045995766664625603,6.634897232055664
3,AES-GCM-SIV,audio_medium,3478581,518143.12500000006,565899.25,6.40254245820355,5.862233175320112,3478597,16,0.00045995766664625603,6.634897232055664
4,AES-GCM-SIV,audio_medium,3478581,554070.833,532020.75,5.9873813232084885,6.23553377803172,3478597,16,0.00045995766664625603,6.634897232055664
5,AES-GCM-SIV,audio_medium,3478581,517439.62499999994,520241.333,6.411247219883421,6.376720085097063,3478597,16,0.00045995766664625603,6.634897232055664
6,AES-GCM-SIV,audio_medium,3478581,516946.91699999996,514913.458,6.417357852699545,6.442700818355323,3478597,16,0.00045995766664625603,6.634897232055664
7,AES-GCM-SIV,audio_medium,3478581,521279.04199999996,523139.24999999994,6.364025962967392,6.34139640112794,3478597,16,0.00045995766664625603,6.634897232055664
8,AES-GCM-SIV,audio_medium,3478581,545986.834,545985.917,6.076031784383228,6.076041989263928,3478597,16,0.00045995766664625603,6.634897232055664
9,AES-GCM-SIV,audio_medium,3478581,513579.667,520153.70900000003,6.459432821040342,6.377794293953154,3478597,16,0.00045995766664625603,6.634897232055664
10,AES-GCM-SIV,audio_medium,3478581,523159.166,517983.25,6.3411549922815835,6.404518596380808,3478597,16,0.00045995766664625603,6.634897232055664
11,AES-GCM-SIV,audio_medium,3478581,526503.917,541736.917,6.3008711808667694,6.12369815151211,3478597,16,0.00045995766664625603,6.634897232055664
12,AES-GCM-SIV,audio_medium,3478581,516910.62499999994,522890.66699999996,6.41780841173224,6.34441111039905,3478597,16,0.00045995766664625603,6.634897232055664
13,AES-GCM-SIV,audio_medium,3478581,519024.87500000006,524639.958,6.391665442313856,6.323257134064443,3478597,16,0.00045995766664625603,6.634897232055664
14,AES-GCM-SIV,audio_medium,3478581,521322.08300000004,547179.917,6.363500541063344,6.0627834724401435,3478597,16,0.00045995766664625603,6.634897232055664
15,AES-GCM-SIV,audio_medium,3478581,525741.292,523923.33300000004,6.310011041017432,6.3319061173379145,3478597,16,0.00045995766664625603,6.634897232055664
16,AES-GCM-SIV,audio_medium,3478581,520264.08300000004,517842.91599999997,6.376441245202716,6.406254203231718,3478597,16,0.00045995766664625603,6.634897232055664
17,AES-GCM-SIV,audio_medium,3478581,526273.167,524404.625,6.303633864043784,6.326094773170182,3478597,16,0.00045995766664625603,6.634897232055664
18,AES-GCM-SIV,audio_medium,3478581,528406.833,521157.167,6.278180277125163,6.3655142197032655,3478597,16,0.00045995766664625603,6.634897232055664
19,AES-GCM-SIV,audio_medium,3478581,524164.29099999997,546494.291,6.328995344016614,6.070389776933222,3478597,16,0.00045995766664625603,6.634897232055664
20,AES-GCM-SIV,audio_medium,3478581,529741.791,516138.833,6.262359159877514,6.427405080056764,3478597,16,0.00045995766664625603,6.634897232055664
21,AES-GCM-SIV,audio_medium,3478581,535012.583,524521.8339999999,6.200664176226991,6.324681151859867,3478597,16,0.00045995766664625603,6.634897232055664
22,AES-GCM-SIV,audio_medium,3478581,583182.0,527713.083,5.688504372972365,6.286433791596502,3478597,16,0.00045995766664625603,6.634897232055664
23,AES-GCM-SIV,audio_medium,3478581,520058.708,521117.12499999994,6.378959348641018,6.366003337999628,3478597,16,0.00045995766664625603,6.634897232055664
24,AES-GCM-SIV,audio_medium,3478581,524546.458,556334.584,6.324384249752707,5.963018393332113,3478597,16,0.00045995766664625603,6.634897232055664
25,AES-GCM-SIV,audio_medium,3478581,520538.041,521946.667,6.373085338519513,6.35588570055716,3478597,16,0.00045995766664625603,6.634897232055664
26,AES-GCM-SIV,audio_medium,3478581,521372.12499999994,515540.16599999997,6.36288976369569,6.43486885411518,3478597,16,0.00045995766664625603,6.634897232055664
27,AES-GCM-SIV,audio_medium,3478581,515359.208,526010.0410000001,6.437128328633199,6.306787130777926,3478597,16,0.00045995766664625603,6.634897232055664
28,AES-GCM-SIV,audio_medium,3478581,525697.917,530826.167,6.310531676005803,6.249566361785571,3478597,16,0.00045995766664625603,6.634897232055664
29,AES-GCM-SIV,audio_medium,3478581,514777.20800000004,522692.709,6.444406056996154,6.346813912108289,3478597,16,0.00045995766664625603,6.634897232055664
30,AES-GCM-SIV,audio_medium,3478581,524217.417,519763.95900000003,6.3283539418126,6.3825767443001356,3478597,16,0.00045995766664625603,6.634897232055664
1,AES-GCM,audio_medium,3478581,600333.125,597955.25,5.525987521076352,5.547962589572998,3478597,16,0.00045995766664625603,6.634897232055664
2,AES-GCM,audio_medium,3478581,598622.583,587460.625,5.5417778270466105,5.647073550229464,3478597,16,0.00045995766664625603,6.634897232055664
3,AES-GCM,audio_medium,3478581,593398.125,601032.875,5.5905693285410525,5.519553913317586,3478597,16,0.00045995766664625603,6.634897232055664
4,AES-GCM,audio_medium,3478581,608175.5,582734.458,5.454730348787101,5.692873163232042,3478597,16,0.00045995766664625603,6.634897232055664
5,AES-GCM,audio_medium,3478581,591638.0,591639.667,5.607201290719612,5.60718549190646,3478597,16,0.00045995766664625603,6.634897232055664
6,AES-GCM,audio_medium,3478581,590558.0,606485.916,5.617455622036734,5.4699264561961725,3478597,16,0.00045995766664625603,6.634897232055664
7,AES-GCM,audio_medium,3478581,598766.75,590467.291,5.540443515340105,5.618318589028786,3478597,16,0.00045995766664625603,6.634897232055664
8,AES-GCM,audio_medium,3478581,603212.792,590953.25,5.499607105876445,5.613698473168173,3478597,16,0.00045995766664625603,6.634897232055664
9,AES-GCM,audio_medium,3478581,598804.25,685008.125,5.540096546139693,4.84291096144118,3478597,16,0.00045995766664625603,6.634897232055664
10,AES-GCM,audio_medium,3478581,602307.125,604021.5839999999,5.507876662157648,5.492243067325173,3478597,16,0.00045995766664625603,6.634897232055664
11,AES-GCM,audio_medium,3478581,610174.958,619023.958,5.436855960317483,5.359135643080828,3478597,16,0.00045995766664625603,6.634897232055664
12,AES-GCM,audio_medium,3478581,626237.209,624069.084,5.297406972249663,5.3158110893356945,3478597,16,0.00045995766664625603,6.634897232055664
13,AES-GCM,audio_medium,3478581,623564.8339999999,613680.334,5.320109756604347,5.40580033845238,3478597,16,0.00045995766664625603,6.634897232055664
14,AES-GCM,audio_medium,3478581,616590.667,614664.583,5.380284741220012,5.397144148191095,3478597,16,0.00045995766664625603,6.634897232055664
15,AES-GCM,audio_medium,3478581,629541.042,621467.667,5.2696061668982805,5.338062675493574,3478597,16,0.00045995766664625603,6.634897232055664
16,AES-GCM,audio_medium,3478581,619281.541,618719.792,5.356906572545119,5.361770223181691,3478597,16,0.00045995766664625603,6.634897232055664
17,AES-GCM,audio_medium,3478581,622150.25,630373.625,5.332206098508792,5.262646192151154,3478597,16,0.00045995766664625603,6.634897232055664
18,AES-GCM,audio_medium,3478581,640733.625,734723.875,5.177554646423886,4.5152110474683695,3478597,16,0.00045995766664625603,6.634897232055664
19,AES-GCM,audio_medium,3478581,689884.0,723689.167,4.808682847027572,4.584058334037174,3478597,16,0.00045995766664625603,6.634897232055664
20,AES-GCM,audio_medium,3478581,715761.958,696000.542,4.63482771074957,4.766423525628188,3478597,16,0.00045995766664625603,6.634897232055664
21,AES-GCM,audio_medium,3478581,667146.375,667762.667,4.972571959547513,4.967982669864905,3478597,16,0.00045995766664625603,6.634897232055664
22,AES-GCM,audio_medium,3478581,663178.459,667865.459,5.002323751952217,4.967218041498938,3478597,16,0.00045995766664625603,6.634897232055664
23,AES-GCM,audio_medium,3478581,661095.125,652041.083,5.01808776344973,5.087767387256441,3478597,16,0.00045995766664625603,6.634897232055664
24,AES-GCM,audio_medium,3478581,662945.708,695218.708,5.004079998114672,4.771783784102038,3478597,16,0.00045995766664625603,6.634897232055664
25,AES-GCM,audio_medium,3478581,727334.917,697793.0839999999,4.561080844189376,4.754179187649801,3478597,16,0.00045995766664625603,6.634897232055664
26,AES-GCM,audio_medium,3478581,661102.333,655367.875,5.0180330512292555,5.061940756920332,3478597,16,0.00045995766664625603,6.634897232055664
27,AES-GCM,audio_medium,3478581,644856.416,637131.875,5.144452741614297,5.206823716422553,3478597,16,0.00045995766664625603,6.634897232055664
28,AES-GCM,audio_medium,3478581,655366.375,632064.041,5.061952342670571,5.24857157194103,3478597,16,0.00045995766664625603,6.634897232055664
29,AES-GCM,audio_medium,3478581,634382.5,651136.9580000001,5.229389772319965,5.094831918968988,3478597,16,0.00045995766664625603,6.634897232055664
30,AES-GCM,audio_medium,3478581,644034.125,650404.459,5.151021084851318,5.10056982441255,3478597,16,0.00045995766664625603,6.634897232055664
1,AES-GCM-SIV,audio_large,11650187,1922722.917,1900895.9170000001,5.778515471467687,5.844867161777369,11650203,16,0.00013733685133122755,22.220998764038086
2,AES-GCM-SIV,audio_large,11650187,1922472.125,1927030.375,5.779269295376639,5.765598854781923,11650203,16,0.00013733685133122755,22.220998764038086
3,AES-GCM-SIV,audio_large,11650187,1907240.708,2027628.6250000002,5.825423123901769,5.479545902164396,11650203,16,0.00013733685133122755,22.220998764038086
4,AES-GCM-SIV,audio_large,11650187,1948196.0,1953550.75,5.702960135032605,5.687328124559846,11650203,16,0.00013733685133122755,22.220998764038086
5,AES-GCM-SIV,audio_large,11650187,1913973.6670000001,1917673.542,5.804930503900177,5.793730726264554,11650203,16,0.00013733685133122755,22.220998764038086
6,AES-GCM-SIV,audio_large,11650187,1908833.7079999999,1891379.708,5.820561569436609,5.874274782707978,11650203,16,0.00013733685133122755,22.220998764038086
7,AES-GCM-SIV,audio_large,11650187,1892331.542,1917903.3329999999,5.871320049702993,5.7930365582351175,11650203,16,0.00013733685133122755,22.220998764038086
8,AES-GCM-SIV,audio_large,11650187,1911715.042,2002686.667,5.811788827903139,5.547789530088274,11650203,16,0.00013733685133122755,22.220998764038086
9,AES-GCM-SIV,audio_large,11650187,1979160.416,1937405.5829999999,5.613736023320901,5.734722879256811,11650203,16,0.00013733685133122755,22.220998764038086
10,AES-GCM-SIV,audio_large,11650187,1915593.583,1916379.083,5.800021581733383,5.797644224876973,11650203,16,0.00013733685133122755,22.220998764038086
11,AES-GCM-SIV,audio_large,11650187,2076768.417,2198063.833,5.349890739998663,5.05466854803119,11650203,16,0.00013733685133122755,22.220998764038086
12,AES-GCM-SIV,audio_large,11650187,2100502.291,2001170.208,5.289441563970176,5.5519935679703964,11650203,16,0.00013733685133122755,22.220998764038086
13,AES-GCM-SIV,audio_large,11650187,2190907.083,2318820.1670000004,5.071179973555264,4.791438457085827,11650203,16,0.00013733685133122755,22.220998764038086
14,AES-GCM-SIV,audio_large,11650187,2060989.625,2506319.291,5.3908491282337145,4.432988312034654,11650203,16,0.00013733685133122755,22.220998764038086
15,AES-GCM-SIV,audio_large,11650187,1905655.083,1857874.708,5.830270242681676,5.980211730849388,11650203,16,0.00013733685133122755,22.220998764038086
16,AES-GCM-SIV,audio_large,11650187,2283833.375,3207619.667,4.864840073208047,3.463778526342968,11650203,16,0.00013733685133122755,22.220998764038086
17,AES-GCM-SIV,audio_large,11650187,3188451.667,1674541.3340000003,3.4846017075378115,6.634941698745777,11650203,16,0.00013733685133122755,22.220998764038086
18,AES-GCM-SIV,audio_large,11650187,1631611.542,1614833.25,6.809515523291132,6.8802671255561405,11650203,16,0.00013733685133122755,22.220998764038086
19,AES-GCM-SIV,audio_large,11650187,1609218.7920000001,1660438.416,6.9042719227889675,6.691295513383245,11650203,16,0.00013733685133122755,22.220998764038086
20,AES-GCM-SIV,audio_large,11650187,1633929.875,1656618.417,6.799853710508831,6.706724982177945,11650203,16,0.00013733685133122755,22.220998764038086
21,AES-GCM-SIV,audio_large,11650187,1632979.9579999999,1636003.875,6.803809237706505,6.791233378484498,11650203,16,0.00013733685133122755,22.220998764038086
22,AES-GCM-SIV,audio_large,11650187,1654609.459,1620585.0000000002,6.7148680087595105,6.85584781003772,11650203,16,0.00013733685133122755,22.220998764038086
23,AES-GCM-SIV,audio_large,11650187,1605655.625,1638481.2920000001,6.919593436002182,6.780964895649221,11650203,16,0.00013733685133122755,22.220998764038086
24,AES-GCM-SIV,audio_large,11650187,1655963.8329999999,1608713.9160000002,6.709376075624703,6.906438747577776,11650203,16,0.00013733685133122755,22.220998764038086
25,AES-GCM-SIV,audio_large,11650187,1612128.209,1674492.4160000002,6.891811743758142,6.635135529470191,11650203,16,0.00013733685133122755,22.220998764038086
26,AES-GCM-SIV,audio_large,11650187,1607836.708,1656930.5,6.910206781539647,6.705461769959561,11650203,16,0.00013733685133122755,22.220998764038086
27,AES-GCM-SIV,audio_large,11650187,1625641.9170000001,1611448.084,6.834521186396045,6.894720489940388,11650203,16,0.00013733685133122755,22.220998764038086
28,AES-GCM-SIV,audio_large,11650187,1629173.1670000001,1633365.792,6.819707289734646,6.802202040502866,11650203,16,0.00013733685133122755,22.220998764038086
29,AES-GCM-SIV,audio_large,11650187,1607454.208,1632696.708,6.911851092202298,6.804989603268055,11650203,16,0.00013733685133122755,22.220998764038086
30,AES-GCM-SIV,audio_large,11650187,1650599.625,1607376.5,6.731180569140127,6.912185242990662,11650203,16,0.00013733685133122755,22.220998764038086
1,AES-GCM,audio_large,11650187,1846583.8329999999,1862721.875,6.016777535184876,5.964650049127694,11650203,16,0.00013733685133122755,22.220998764038086
2,AES-GCM,audio_large,11650187,1823078.9579999999,1907385.0420000001,6.094351577300132,5.824982307494671,11650203,16,0.00013733685133122755,22.220998764038086
3,AES-GCM,audio_large,11650187,1822511.666,1828824.042,6.096248562081896,6.075206727422266,11650203,16,0.00013733685133122755,22.220998764038086
4,AES-GCM,audio_large,11650187,1879899.2079999999,1822925.75,5.910148839868005,6.094863777764937,11650203,16,0.00013733685133122755,22.220998764038086
5,AES-GCM,audio_large,11650187,1844871.7079999999,1872929.041,6.02236137887046,5.93214365307606,11650203,16,0.00013733685133122755,22.220998764038086
6,AES-GCM,audio_large,11650187,1823691.708,1855767.75,6.092303909970939,5.987001403182042,11650203,16,0.00013733685133122755,22.220998764038086
7,AES-GCM,audio_large,11650187,1841832.4579999999,1825470.292,6.032299015565498,6.086368083841696,11650203,16,0.00013733685133122755,22.220998764038086
8,AES-GCM,audio_large,11650187,1850154.25,1826050.959,6.00516639260212,6.084432676136493,11650203,16,0.00013733685133122755,22.220998764038086
9,AES-GCM,audio_large,11650187,1865667.0,1882320.7499999998,5.955234306674225,5.902545633218983,11650203,16,0.00013733685133122755,22.220998764038086
10,AES-GCM,audio_large,11650187,1821319.25,1849879.166,6.100239770281888,6.006059383464606,11650203,16,0.00013733685133122755,22.220998764038086
11,AES-GCM,audio_large,11650187,1874676.417,1825756.75,5.926614333267084,6.085413143470498,11650203,16,0.00013733685133122755,22.220998764038086
12,AES-GCM,audio_large,11650187,1877022.3339999998,1822326.5,5.919207204931415,6.096867999905604,11650203,16,0.00013733685133122755,22.220998764038086
13,AES-GCM,audio_large,11650187,1821956.4579999999,1883962.625,6.098106282642009,5.897401559773502,11650203,16,0.00013733685133122755,22.220998764038086
14,AES-GCM,audio_large,11650187,1823265.8339999998,1827069.167,6.093726935504009,6.081041880572648,11650203,16,0.00013733685133122755,22.220998764038086
15,AES-GCM,audio_large,11650187,1864187.292,1824571.25,5.9599613037325545,6.089367090065669,11650203,16,0.00013733685133122755,22.220998764038086
16,AES-GCM,audio_large,11650187,1898929.583,1821200.0000000002,5.850919498382463,6.100639206693378,11650203,16,0.00013733685133122755,22.220998764038086
17,AES-GCM,audio_large,11650187,1823920.3750000002,1878910.209,6.091540110806635,5.913259755580997,11650203,16,0.00013733685133122755,22.220998764038086
18,AES-GCM,audio_large,11650187,1838756.375,1826401.25,6.042390538675892,6.083265724456759,11650203,16,0.00013733685133122755,22.220998764038086
19,AES-GCM,audio_large,11650187,1875982.5829999999,1845447.5420000001,5.922487886567964,6.020482224701449,11650203,16,0.00013733685133122755,22.220998764038086
20,AES-GCM,audio_large,11650187,1854890.8750000002,1876328.875,5.989831678496978,5.921394842484626,11650203,16,0.00013733685133122755,22.220998764038086
21,AES-GCM,audio_large,11650187,1823124.458,1848896.1659999997,6.094199479622131,6.009252616531188,11650203,16,0.00013733685133122755,22.220998764038086
22,AES-GCM,audio_large,11650187,1919349.709,1824763.2920000001,5.788671064544382,6.08872623202132,11650203,16,0.00013733685133122755,22.220998764038086
23,AES-GCM,audio_large,11650187,1870341.667,1820813.3339999998,5.94035000089103,6.10193473200366,11650203,16,0.00013733685133122755,22.220998764038086
24,AES-GCM,audio_large,11650187,1849243.416,1863239.2920000001,6.008124202092593,5.962993680379074,11650203,16,0.00013733685133122755,22.220998764038086
25,AES-GCM,audio_large,11650187,1822080.5420000001,1846959.958,6.097691000549623,6.015552245789392,11650203,16,0.00013733685133122755,22.220998764038086
26,AES-GCM,audio_large,11650187,1823046.292,1842728.541,6.094460778086474,6.029365626040944,11650203,16,0.00013733685133122755,22.220998764038086
27,AES-GCM,audio_large,11650187,1867222.25,1824702.375,5.950274062570742,6.0889295018482015,11650203,16,0.00013733685133122755,22.220998764038086
28,AES-GCM,audio_large,11650187,1844021.0420000001,1843100.25,6.025139556531145,6.028149647980342,11650203,16,0.00013733685133122755,22.220998764038086
29,AES-GCM,audio_large,11650187,1823547.292,1868396.1249999998,6.092786390554427,5.946535627304398,11650203,16,0.00013733685133122755,22.220998764038086
30,AES-GCM,audio_large,11650187,1837985.292,1824047.5410000002,6.044925479866126,6.0911154306531206,11650203,16,0.00013733685133122755,22.220998764038086
1,AES-GCM-SIV,video_small,4826398,690118.791,668796.708,6.669593515465503,6.8822285730426955,4826414,16,0.00033151016555203283,9.20565414428711
2,AES-GCM-SIV,video_small,4826398,682651.5410000001,666788.583,6.742549510123339,6.902955345524403,4826414,16,0.00033151016555203283,9.20565414428711
3,AES-GCM-SIV,video_small,4826398,666452.041,665525.208,6.906441169342134,6.916059313796108,4826414,16,0.00033151016555203283,9.20565414428711
4,AES-GCM-SIV,video_small,4826398,665955.167,667702.8339999999,6.911594115395597,6.893503485346136,4826414,16,0.00033151016555203283,9.20565414428711
5,AES-GCM-SIV,video_small,4826398,694447.7919999999,668699.959,6.628017061006787,6.883224309206952,4826414,16,0.00033151016555203283,9.20565414428711
6,AES-GCM-SIV,video_small,4826398,665098.833,688449.542,6.9204929928880095,6.685764943619488,4826414,16,0.00033151016555203283,9.20565414428711
7,AES-GCM-SIV,video_small,4826398,666560.25,666363.458,6.905319981733823,6.90735927682651,4826414,16,0.00033151016555203283,9.20565414428711
8,AES-GCM-SIV,video_small,4826398,665415.083,668546.625,6.917203909179336,6.884803005855415,4826414,16,0.00033151016555203283,9.20565414428711
9,AES-GCM-SIV,video_small,4826398,691398.125,687893.666,6.657252380246898,6.691167604608373,4826414,16,0.00033151016555203283,9.20565414428711
10,AES-GCM-SIV,video_small,4826398,665906.458,665111.292,6.912099677150889,6.920363356805694,4826414,16,0.00033151016555203283,9.20565414428711
11,AES-GCM-SIV,video_small,4826398,664673.333,666829.1669999999,6.924923243993741,6.902535223619714,4826414,16,0.00033151016555203283,9.20565414428711
12,AES-GCM-SIV,video_small,4826398,667186.625,695422.334,6.898837058303577,6.61872877576361,4826414,16,0.00033151016555203283,9.20565414428711
13,AES-GCM-SIV,video_small,4826398,687198.875,666124.209,6.697932695763642,6.909840163690091,4826414,16,0.00033151016555203283,9.20565414428711
14,AES-GCM-SIV,video_small,4826398,665953.334,665711.417,6.911613139179047,6.914124793137643,4826414,16,0.00033151016555203283,9.20565414428711
15,AES-GCM-SIV,video_small,4826398,665455.625,665665.25,6.916782487719586,6.914604320045988,4826414,16,0.00033151016555203283,9.20565414428711
16,AES-GCM-SIV,video_small,4826398,666645.0,688926.125,6.904442114400456,6.6811398876105805,4826414,16,0.00033151016555203283,9.20565414428711
17,AES-GCM-SIV,video_small,4826398,687368.583,687047.666,6.696279008367905,6.6994068113965355,4826414,16,0.00033151016555203283,9.20565414428711
18,AES-GCM-SIV,video_small,4826398,665648.584,665481.792,6.91477744261902,6.916510517172034,4826414,16,0.00033151016555203283,9.20565414428711
19,AES-GCM-SIV,video_small,4826398,665989.333,667729.292,6.911239542862907,6.893230338252844,4826414,16,0.00033151016555203283,9.20565414428711
20,AES-GCM-SIV,video_small,4826398,688241.5,684519.75,6.6877859201377605,6.72414756967128,4826414,16,0.00033151016555203283,9.20565414428711
21,AES-GCM-SIV,video_small,4826398,665952.125,665537.917,6.911625686838213,6.915927245891976,4826414,16,0.00033151016555203283,9.20565414428711
22,AES-GCM-SIV,video_small,4826398,665273.75,665331.958,6.918673423315578,6.918068128262813,4826414,16,0.00033151016555203283,9.20565414428711
23,AES-GCM-SIV,video_small,4826398,664768.166,689064.459,6.923935363888186,6.679798606989962,4826414,16,0.00033151016555203283,9.20565414428711
24,AES-GCM-SIV,video_small,4826398,666215.75,694509.333,6.90889072099315,6.62742974737604,4826414,16,0.00033151016555203283,9.20565414428711
25,AES-GCM-SIV,video_small,4826398,672103.75,664579.667,6.848365023040702,6.925899244152608,4826414,16,0.00033151016555203283,9.20565414428711
26,AES-GCM-SIV,video_small,4826398,664248.417,664284.541,6.929353078690878,6.928976258314721,4826414,16,0.00033151016555203283,9.20565414428711
27,AES-GCM-SIV,video_small,4826398,665205.917,712225.042,6.9193789407536075,6.462580704027663,4826414,16,0.00033151016555203283,9.20565414428711
28,AES-GCM-SIV,video_small,4826398,687596.084,665645.75,6.69406344867213,6.914806882421306,4826414,16,0.00033151016555203283,9.20565414428711
29,AES-GCM-SIV,video_small,4826398,666192.917,665288.458,6.9091275153177465,6.918520467334625,4826414,16,0.00033151016555203283,9.20565414428711
30,AES-GCM-SIV,video_small,4826398,666029.25,666647.958,6.91082533290316,6.904411478531061,4826414,16,0.00033151016555203283,9.20565414428711
1,AES-GCM,video_small,4826398,783536.1669999999,775471.958,5.874408875058976,5.935497429495048,4826414,16,0.00033151016555203283,9.20565414428711
2,AES-GCM,video_small,4826398,754515.75,755741.9589999999,6.1003521972264885,6.090454233141887,4826414,16,0.00033151016555203283,9.20565414428711
3,AES-GCM,video_small,4826398,755140.916,755493.5,6.09530183814658,6.0924571996377095,4826414,16,0.00033151016555203283,9.20565414428711
4,AES-GCM,video_small,4826398,772582.584,764966.334,5.957695537897981,6.017012264169121,4826414,16,0.00033151016555203283,9.20565414428711
5,AES-GCM,video_small,4826398,776400.542,754321.791,5.928398506134083,6.101920782710747,4826414,16,0.00033151016555203283,9.20565414428711
6,AES-GCM,video_small,4826398,756299.625,754842.5,6.0859633684923375,6.097711527046361,4826414,16,0.00033151016555203283,9.20565414428711
7,AES-GCM,video_small,4826398,756342.1660000001,783440.417,6.085621059178779,5.875126829657159,4826414,16,0.00033151016555203283,9.20565414428711
8,AES-GCM,video_small,4826398,780973.25,756429.9169999999,5.893686900741469,6.084915085867093,4826414,16,0.00033151016555203283,9.20565414428711
9,AES-GCM,video_small,4826398,755487.584,754708.042,6.092504907869528,6.098797888991479,4826414,16,0.00033151016555203283,9.20565414428711
10,AES-GCM,video_small,4826398,755015.792,781218.416,6.09631197403417,5.891837313464577,4826414,16,0.00033151016555203283,9.20565414428711
11,AES-GCM,video_small,4826398,782151.417,756007.916,5.884809147324593,6.088311664390684,4826414,16,0.00033151016555203283,9.20565414428711
12,AES-GCM,video_small,4826398,755471.875,771643.917,6.092631593141031,5.964942782480967,4826414,16,0.00033151016555203283,9.20565414428711
13,AES-GCM,video_small,4826398,755880.667,755880.9589999999,6.089336603385428,6.089334251049037,4826414,16,0.00033151016555203283,9.20565414428711
14,AES-GCM,video_small,4826398,756833.292,804022.4580000001,6.081671963968641,5.724730407162945,4826414,16,0.00033151016555203283,9.20565414428711
15,AES-GCM,video_small,4826398,755683.167,755560.708,6.090928069269131,6.091915268514059,4826414,16,0.00033151016555203283,9.20565414428711
16,AES-GCM,video_small,4826398,754430.083,755628.083,6.101044904057057,6.091372087549177,4826414,16,0.00033151016555203283,9.20565414428711
17,AES-GCM,video_small,4826398,755977.583,757091.292,6.0885559530599105,6.0795994644124,4826414,16,0.00033151016555203283,9.20565414428711
18,AES-GCM,video_small,4826398,804523.125,756886.375,5.721167820197203,6.081245435755786,4826414,16,0.00033151016555203283,9.20565414428711
19,AES-GCM,video_small,4826398,754694.7080000001,754768.6660000001,6.098905642988147,6.098308025620253,4826414,16,0.00033151016555203283,9.20565414428711
20,AES-GCM,video_small,4826398,755904.5,777344.833,6.089144611990658,5.921196897380666,4826414,16,0.00033151016555203283,9.20565414428711
21,AES-GCM,video_small,4826398,778202.333,756690.333,5.914672339275154,6.082820954122711,4826414,16,0.00033151016555203283,9.20565414428711
22,AES-GCM,video_small,4826398,755707.542,755954.5410000001,6.090731609179166,6.088741536317449,4826414,16,0.00033151016555203283,9.20565414428711
23,AES-GCM,video_small,4826398,755742.4160000001,781327.625,6.090450550223572,5.891013789963579,4826414,16,0.00033151016555203283,9.20565414428711
24,AES-GCM,video_small,4826398,757589.0,777544.625,6.075605392045677,5.919675431303371,4826414,16,0.00033151016555203283,9.20565414428711
25,AES-GCM,video_small,4826398,754992.5,772724.0410000001,6.0965000491455115,5.956604905676142,4826414,16,0.00033151016555203283,9.20565414428711
26,AES-GCM,video_small,4826398,755778.458,755086.708,6.09016010529701,6.095739422490923,4826414,16,0.00033151016555203283,9.20565414428711
27,AES-GCM,video_small,4826398,755757.875,777778.208,6.090325970277838,5.917897629441544,4826414,16,0.00033151016555203283,9.20565414428711
28,AES-GCM,video_small,4826398,777938.583,755392.25,5.916677632319584,6.093273810201908,4826414,16,0.00033151016555203283,9.20565414428711
29,AES-GCM,video_small,4826398,754812.458,755747.083,6.097954219714922,6.09041293958192,4826414,16,0.00033151016555203283,9.20565414428711
30,AES-GCM,video_small,4826398,757293.0,757399.042,6.0779801389349855,6.077129172490414,4826414,16,0.00033151016555203283,9.20565414428711
1,AES-GCM-SIV,video_medium,15839931,2230885.667,2187351.9579999996,6.771362419778892,6.906129264244894,15839947,16,0.00010101054101813953,30.21230125427246
2,AES-GCM-SIV,video_medium,15839931,2180020.1659999997,2219384.167,6.929355794017535,6.80645360679784,15839947,16,0.00010101054101813953,30.21230125427246
3,AES-GCM-SIV,video_medium,15839931,2211423.041,2212726.333,6.830956849177175,6.826933427355369,15839947,16,0.00010101054101813953,30.21230125427246
4,AES-GCM-SIV,video_medium,15839931,2210332.083,2210141.916,6.834328418128096,6.834916463503318,15839947,16,0.00010101054101813953,30.21230125427246
5,AES-GCM-SIV,video_medium,15839931,2188712.9170000004,2231257.6659999997,6.901834978455133,6.770233486941068,15839947,16,0.00010101054101813953,30.21230125427246
6,AES-GCM-SIV,video_medium,15839931,2206818.459,2241419.292,6.845209811772364,6.739540175398459,15839947,16,0.00010101054101813953,30.21230125427246
